Year,Team,R,H,2B,3B,HR,RBI,BB,SF,OBP,SLG,OPS
2011,CHC,37.470588235294116,54.05882352941177,16.529411764705884,2.0588235294117645,8.588235294117647,35.470588235294116,24.647058823529413,2.0588235294117645,0.31182352941176467,0.3935294117647059,0.7053529411764705
2011,CIN,40.88235294117647,53.76470588235294,14.705882352941176,1.0,10.352941176470589,39.470588235294116,30.764705882352942,2.3529411764705883,0.325470588235294,0.412,0.7374705882352941
2011,CLE,32.904761904761905,42.476190476190474,13.714285714285714,1.2380952380952381,7.285714285714286,31.714285714285715,23.285714285714285,2.0476190476190474,0.31376190476190474,0.384047619047619,0.6978095238095238
2011,COL,33.666666666666664,42.095238095238095,12.619047619047619,1.9047619047619047,7.619047619047619,31.761904761904763,25.714285714285715,2.0,0.31785714285714295,0.3920476190476191,0.7099047619047619
2011,CWS,40.6875,60.0,15.5625,1.0,9.625,39.0,29.5,2.875,0.31849999999999995,0.3930625,0.7115625
2011,DET,43.333333333333336,57.0,16.38888888888889,1.8888888888888888,9.38888888888889,41.5,28.833333333333332,3.2222222222222223,0.3259444444444444,0.41111111111111115,0.7370555555555556
2011,FLA,35.529411764705884,50.05882352941177,15.529411764705882,1.7647058823529411,8.764705882352942,33.88235294117647,30.470588235294116,2.4705882352941178,0.30735294117647066,0.37858823529411767,0.6859411764705882
2011,HOU,29.15,47.55,14.75,1.4,4.65,27.8,18.8,1.75,0.3115500000000001,0.3749,0.6864499999999999
2011,KC,44.625,65.3125,20.0,2.5625,8.0625,43.375,26.9375,3.4375,0.32287499999999997,0.39512499999999995,0.718
2011,LAA,43.93333333333333,60.266666666666666,19.066666666666666,2.2666666666666666,10.333333333333334,41.733333333333334,29.066666666666666,2.066666666666667,0.2957333333333334,0.3808,0.6765333333333333
2011,LAD,30.8,48.1,11.6,1.4,5.8,29.75,23.65,2.15,0.3173000000000001,0.3632500000000001,0.68055
2011,MIL,48.642857142857146,61.714285714285715,18.428571428571427,2.2142857142857144,12.785714285714286,47.57142857142857,32.57142857142857,3.0714285714285716,0.32492857142857146,0.41978571428571426,0.7447142857142856
2011,MIN,29.428571428571427,46.04761904761905,12.238095238095237,1.1904761904761905,4.904761904761905,27.19047619047619,20.857142857142858,1.1904761904761905,0.3039047619047619,0.3533333333333334,0.6572380952380953
2011,NYM,40.64705882352941,57.470588235294116,17.647058823529413,2.176470588235294,6.176470588235294,38.35294117647059,32.11764705882353,2.7058823529411766,0.3388235294117647,0.4036470588235294,0.7424705882352942
2011,NYY,60.5,64.85714285714286,18.857142857142858,2.357142857142857,15.714285714285714,58.857142857142854,44.07142857142857,3.5,0.34628571428571425,0.44807142857142856,0.7943571428571429
2011,OAK,37.0,52.23529411764706,16.41176470588235,1.7058823529411764,6.470588235294118,35.35294117647059,29.058823529411764,3.235294117647059,0.30376470588235305,0.3559411764705882,0.6597058823529411
2011,PHI,42.875,56.625,15.6875,2.3125,9.4375,41.875,32.25,2.3125,0.3211875,0.38925,0.7104375
2011,PIT,30.944444444444443,44.888888888888886,14.277777777777779,1.6111111111111112,5.777777777777778,29.333333333333332,25.11111111111111,2.2777777777777777,0.31572222222222224,0.37761111111111106,0.6933333333333334
2011,SD,29.42105263157895,43.1578947368421,12.210526315789474,2.0526315789473686,4.473684210526316,27.263157894736842,23.842105263157894,2.263157894736842,0.3024210526315789,0.35026315789473683,0.6526842105263156
2011,SEA,23.82608695652174,37.78260869565217,10.73913043478261,0.9565217391304348,4.608695652173913,22.782608695652176,18.73913043478261,1.7826086956521738,0.28908695652173916,0.34278260869565214,0.6318695652173913
2011,SF,26.15,41.9,12.95,1.1,5.85,25.15,20.8,2.05,0.3083,0.3661,0.6744
2011,STL,43.23529411764706,56.94117647058823,17.294117647058822,1.2352941176470589,9.411764705882353,40.35294117647059,30.529411764705884,2.2941176470588234,0.33770588235294113,0.41305882352941176,0.7507647058823529
2011,TB,43.1875,51.4375,16.875,2.3125,10.5,41.5,34.875,2.125,0.3085,0.3848750000000001,0.693375
2011,TEX,56.0,69.0,20.333333333333332,2.0,13.933333333333334,53.2,31.4,3.1333333333333333,0.33153333333333335,0.44220000000000004,0.7737333333333335
2011,TOR,38.31578947368421,45.578947368421055,14.894736842105264,1.736842105263158,9.578947368421053,36.473684210526315,27.210526315789473,2.473684210526316,0.3067894736842105,0.40010526315789474,0.7068947368421054
2011,WAS,32.8235294117647,46.05882352941177,13.705882352941176,1.2941176470588236,8.411764705882353,31.294117647058822,25.294117647058822,1.8235294117647058,0.3028235294117647,0.35658823529411754,0.6594117647058823
2012,ARI,35.3,43.2,15.15,1.55,8.2,34.1,25.5,2.05,0.3194,0.4056,0.7249999999999999
2012,ATL,39.88235294117647,50.88235294117647,15.058823529411764,1.7647058823529411,8.764705882352942,37.88235294117647,32.294117647058826,2.588235294117647,0.30964705882352944,0.37111764705882355,0.6807647058823528
2012,BAL,30.782608695652176,37.91304347826087,11.73913043478261,0.6956521739130435,9.26086956521739,29.391304347826086,20.47826086956522,1.3043478260869565,0.29682608695652174,0.3904782608695653,0.687304347826087
2012,BOS,31.782608695652176,40.30434782608695,14.73913043478261,0.6956521739130435,7.130434782608695,30.043478260869566,18.608695652173914,2.347826086956522,0.3063478260869566,0.3890434782608696,0.695391304347826
2012,CHC,31.473684210526315,43.0,13.578947368421053,1.7894736842105263,7.052631578947368,28.894736842105264,22.894736842105264,1.2105263157894737,0.30494736842105263,0.374,0.6789473684210526
2012,CIN,45.07142857142857,57.57142857142857,19.857142857142858,2.0714285714285716,11.785714285714286,43.0,32.714285714285715,2.357142857142857,0.31457142857142856,0.40828571428571436,0.7228571428571431
2012,CLE,34.36842105263158,49.26315789473684,13.842105263157896,1.263157894736842,7.052631578947368,32.89473684210526,29.05263157894737,2.0,0.30747368421052634,0.3667894736842105,0.6742631578947369
2012,COL,38.8421052631579,50.421052631578945,15.631578947368421,2.736842105263158,8.526315789473685,36.473684210526315,22.63157894736842,1.9473684210526316,0.32821052631578945,0.4283157894736843,0.7565263157894735
2012,CWS,45.375,57.0625,13.9375,1.8125,13.0,44.5,27.625,2.125,0.3008125,0.378375,0.6791875
2012,DET,47.2,64.06666666666666,18.2,2.533333333333333,10.8,45.733333333333334,33.666666666666664,2.533333333333333,0.3237333333333333,0.3863333333333333,0.7100666666666666
2012,HOU,22.869565217391305,33.95652173913044,9.782608695652174,1.1304347826086956,6.086956521739131,22.0,17.956521739130434,1.173913043478261,0.30121739130434777,0.38221739130434784,0.6834347826086958
2012,KC,35.526315789473685,53.94736842105263,15.473684210526315,1.9473684210526316,6.842105263157895,33.68421052631579,21.210526315789473,2.1578947368421053,0.305157894736842,0.3776315789473685,0.6827894736842106
2012,LAA,54.214285714285715,72.85714285714286,19.142857142857142,1.5714285714285714,13.357142857142858,51.714285714285715,31.357142857142858,2.7857142857142856,0.3221428571428571,0.4084285714285714,0.7305714285714285
2012,LAD,31.94736842105263,47.89473684210526,13.368421052631579,1.105263157894737,6.0,30.94736842105263,24.210526315789473,1.736842105263158,0.3156315789473684,0.3706842105263158,0.6863157894736842
2012,MIA,28.285714285714285,41.23809523809524,12.047619047619047,1.8095238095238095,6.476190476190476,26.761904761904763,22.714285714285715,1.9047619047619047,0.30238095238095236,0.36466666666666664,0.6670476190476191
2012,MIL,39.8421052631579,45.78947368421053,15.052631578947368,1.9473684210526316,10.421052631578947,37.31578947368421,23.94736842105263,1.631578947368421,0.3197368421052631,0.41089473684210526,0.7306315789473684
2012,MIN,43.25,62.0625,16.75,1.875,8.125,40.625,31.0,3.25,0.30781250000000004,0.3688125,0.6766249999999999
2012,NYM,36.411764705882355,50.411764705882355,16.235294117647058,1.2352941176470589,8.0,35.411764705882355,28.235294117647058,1.7058823529411764,0.31382352941176467,0.38141176470588234,0.6952352941176471
2012,NYY,49.0625,56.6875,17.375,0.8125,15.125,47.5625,34.4375,3.0625,0.32149999999999995,0.43218750000000006,0.7536875000000002
2012,OAK,33.666666666666664,38.76190476190476,12.619047619047619,1.5238095238095237,9.285714285714286,32.095238095238095,26.0,1.619047619047619,0.30519047619047623,0.39538095238095244,0.7005714285714286
2012,PHI,30.09090909090909,41.36363636363637,11.863636363636363,1.2272727272727273,6.954545454545454,28.681818181818183,19.90909090909091,1.6818181818181819,0.31677272727272726,0.40431818181818185,0.7210909090909093
2012,PIT,32.8421052631579,43.36842105263158,12.578947368421053,1.9473684210526316,8.894736842105264,31.894736842105264,22.157894736842106,2.3157894736842106,0.30105263157894735,0.38321052631578945,0.6842631578947367
2012,SD,36.94117647058823,50.94117647058823,15.352941176470589,2.411764705882353,6.9411764705882355,34.470588235294116,31.0,1.9411764705882353,0.31794117647058817,0.36929411764705883,0.687235294117647
2012,SEA,34.166666666666664,47.77777777777778,13.222222222222221,1.5,8.277777777777779,32.111111111111114,25.72222222222222,1.9444444444444444,0.2869444444444444,0.36133333333333334,0.648277777777778
2012,SF,40.05882352941177,58.94117647058823,16.352941176470587,3.2941176470588234,5.823529411764706,37.94117647058823,26.941176470588236,3.5294117647058822,0.32005882352941173,0.37870588235294117,0.6987647058823531
2012,STL,43.05882352941177,58.8235294117647,16.470588235294116,2.1176470588235294,9.235294117647058,42.294117647058826,30.352941176470587,2.764705882352941,0.33688235294117647,0.42082352941176476,0.7577058823529411
2012,TB,35.94736842105263,43.26315789473684,12.947368421052632,1.5789473684210527,9.105263157894736,34.21052631578947,29.57894736842105,2.210526315789474,0.3046315789473684,0.37678947368421056,0.6814210526315789
2012,TEX,56.857142857142854,69.92857142857143,21.071428571428573,2.142857142857143,14.214285714285714,54.57142857142857,33.5,3.5714285714285716,0.32392857142857145,0.4298571428571428,0.7537857142857144
2012,TOR,39.705882352941174,49.1764705882353,13.705882352941176,1.0588235294117647,11.352941176470589,38.470588235294116,26.294117647058822,2.588235294117647,0.2965882352941177,0.3931764705882353,0.6897647058823528
2012,WAS,42.3125,54.6875,17.1875,1.4375,11.4375,40.25,27.625,2.1875,0.32375,0.415875,0.7396250000000002
2013,ARI,36.388888888888886,53.27777777777778,15.944444444444445,1.6111111111111112,7.166666666666667,34.5,27.666666666666668,2.3333333333333335,0.32527777777777783,0.3879444444444444,0.7132222222222222
2013,ATL,41.666666666666664,53.53333333333333,15.066666666666666,1.2,11.666666666666666,40.86666666666667,32.93333333333333,2.2,0.3256,0.4010666666666666,0.7266666666666667
2013,BAL,45.8125,57.0,18.5625,0.8125,13.1875,44.4375,25.4375,2.8125,0.2996875,0.41000000000000003,0.7096875
2013,BOS,48.88235294117647,57.529411764705884,21.0,1.7058823529411764,10.235294117647058,47.23529411764706,33.76470588235294,2.8823529411764706,0.33629411764705885,0.42429411764705877,0.7605882352941177
2013,CHC,31.5,42.55555555555556,15.833333333333334,1.0,9.166666666666666,29.944444444444443,23.38888888888889,1.5555555555555556,0.3096666666666667,0.41211111111111115,0.7217777777777779
2013,CIN,45.857142857142854,59.92857142857143,17.714285714285715,1.3571428571428572,10.571428571428571,43.857142857142854,38.857142857142854,3.2857142857142856,0.3151428571428572,0.36935714285714283,0.6845
2013,CLE,56.23076923076923,68.61538461538461,22.23076923076923,1.6923076923076923,13.076923076923077,54.38461538461539,42.23076923076923,4.3076923076923075,0.32146153846153847,0.414,0.7354615384615385
2013,COL,38.333333333333336,54.666666666666664,15.222222222222221,2.0,8.722222222222221,35.666666666666664,22.77777777777778,1.7777777777777777,0.31616666666666665,0.4067222222222222,0.7228888888888888
2013,CWS,32.611111111111114,53.27777777777778,13.0,1.0555555555555556,8.166666666666666,31.555555555555557,22.11111111111111,2.5555555555555554,0.28944444444444445,0.36577777777777787,0.6552222222222223
2013,DET,49.1875,70.0,18.125,1.4375,10.9375,47.6875,32.9375,2.9375,0.32762499999999994,0.40262500000000007,0.73025
2013,HOU,30.0,42.9,13.1,0.8,7.1,27.55,20.9,1.9,0.29315,0.3642500000000001,0.6574
2013,KC,39.625,64.0625,15.1875,2.125,6.9375,38.1875,25.75,2.5,0.312125,0.3714374999999999,0.6835624999999999
2013,LAA,40.22222222222222,55.05555555555556,15.0,2.1666666666666665,9.11111111111111,38.5,28.444444444444443,3.5555555555555554,0.31872222222222224,0.3940555555555556,0.7127777777777777
2013,LAD,34.5,53.333333333333336,14.88888888888889,0.8888888888888888,7.388888888888889,32.833333333333336,24.88888888888889,2.611111111111111,0.3188333333333333,0.38172222222222224,0.7005555555555555
2013,MIA,24.65,43.4,10.55,1.45,4.6,23.1,20.85,1.15,0.28939999999999994,0.33510000000000006,0.6244999999999999
2013,MIL,36.88235294117647,53.23529411764706,13.764705882352942,2.5294117647058822,9.117647058823529,35.11764705882353,23.705882352941178,2.0588235294117645,0.3106470588235294,0.4056470588235294,0.7162941176470587
2013,MIN,30.6,44.55,14.2,0.75,7.5,29.3,26.5,1.6,0.30904999999999994,0.3652000000000001,0.6742500000000001
2013,NYM,28.476190476190474,40.523809523809526,11.952380952380953,1.4285714285714286,6.095238095238095,26.952380952380953,23.238095238095237,1.5238095238095237,0.29857142857142865,0.35357142857142854,0.652142857142857
2013,NYY,27.391304347826086,38.0,10.347826086956522,1.0434782608695652,6.217391304347826,26.130434782608695,19.73913043478261,1.565217391304348,0.30021739130434777,0.3701739130434783,0.6703913043478262
2013,OAK,46.8125,54.5625,18.25,1.5625,11.4375,44.3125,35.125,2.9375,0.3283125,0.4085,0.7368125
2013,PHI,32.0,48.888888888888886,13.61111111111111,1.6111111111111112,7.722222222222222,30.77777777777778,22.11111111111111,1.7222222222222223,0.30677777777777776,0.38811111111111113,0.6948888888888889
2013,PIT,34.0,46.05555555555556,14.944444444444445,1.9444444444444444,8.88888888888889,32.55555555555556,24.944444444444443,1.6111111111111112,0.31177777777777776,0.3958888888888889,0.7076666666666668
2013,SD,31.36842105263158,46.26315789473684,12.631578947368421,1.368421052631579,7.421052631578948,29.157894736842106,23.57894736842105,1.736842105263158,0.31042105263157893,0.37147368421052634,0.6818947368421051
2013,SEA,30.95,42.65,12.35,0.85,9.35,29.55,26.15,1.3,0.293,0.37100000000000005,0.6639999999999999
2013,SF,33.611111111111114,54.666666666666664,15.38888888888889,1.8888888888888888,5.833333333333333,31.944444444444443,24.77777777777778,2.2777777777777777,0.30633333333333335,0.36211111111111116,0.6684444444444444
2013,STL,54.142857142857146,70.5,22.285714285714285,1.3571428571428572,8.857142857142858,51.5,33.0,3.0,0.3185714285714286,0.37592857142857145,0.6944999999999999
2013,TB,40.94117647058823,54.76470588235294,17.352941176470587,1.3529411764705883,9.647058823529411,39.23529411764706,34.470588235294116,3.176470588235294,0.32194117647058823,0.39605882352941174,0.7180000000000002
2013,TEX,47.266666666666666,65.2,16.933333333333334,1.5333333333333334,11.666666666666666,45.53333333333333,30.133333333333333,2.7333333333333334,0.3213999999999999,0.4106666666666666,0.7320666666666666
2013,TOR,40.470588235294116,51.94117647058823,15.470588235294118,1.1176470588235294,10.764705882352942,38.588235294117645,29.235294117647058,2.235294117647059,0.3111176470588235,0.3928235294117646,0.7039411764705883
2013,WAS,42.0,58.4,16.533333333333335,1.7333333333333334,10.533333333333333,40.4,29.666666666666668,2.533333333333333,0.2990666666666667,0.3884666666666667,0.6875333333333332
2014,ARI,29.65,45.45,12.55,2.35,5.65,27.45,19.4,1.75,0.29605,0.3695,0.66555
2014,ATL,36.13333333333333,59.0,15.4,1.4,8.133333333333333,34.93333333333333,29.933333333333334,1.7333333333333334,0.29966666666666664,0.34653333333333336,0.6462
2014,BAL,38.388888888888886,51.94444444444444,14.38888888888889,0.8333333333333334,11.61111111111111,37.5,21.88888888888889,2.0,0.3111111111111111,0.42111111111111105,0.7322222222222223
2014,BOS,30.3,44.75,13.35,1.0,5.95,29.0,25.95,2.55,0.30555,0.34929999999999994,0.65485
2014,CHC,29.7,41.0,13.0,1.5,7.7,28.35,21.5,1.85,0.29375,0.3795,0.6732499999999999
2014,CIN,35.1875,51.375,15.125,1.1875,8.0625,33.875,25.1875,2.25,0.300375,0.35737499999999994,0.6577500000000001
2014,CLE,38.294117647058826,55.05882352941177,16.529411764705884,1.3529411764705883,8.117647058823529,37.11764705882353,28.529411764705884,2.7058823529411766,0.3036470588235294,0.3704117647058824,0.6740588235294117
2014,COL,40.55555555555556,54.111111111111114,16.5,2.2777777777777777,10.11111111111111,38.94444444444444,21.22222222222222,2.611111111111111,0.33477777777777773,0.4593888888888889,0.7941666666666668
2014,CWS,38.294117647058826,54.11764705882353,16.11764705882353,1.8823529411764706,8.941176470588236,36.23529411764706,24.11764705882353,2.176470588235294,0.30035294117647066,0.37570588235294117,0.6760588235294117
2014,DET,52.785714285714285,73.35714285714286,23.0,1.7857142857142858,11.0,51.357142857142854,31.214285714285715,4.285714285714286,0.32449999999999996,0.3987857142857143,0.7232857142857141
2014,HOU,34.72222222222222,49.44444444444444,13.166666666666666,1.0555555555555556,9.055555555555555,32.888888888888886,27.333333333333332,2.0,0.3036111111111111,0.3734444444444444,0.6770555555555555
2014,KC,43.357142857142854,72.0,19.571428571428573,2.0,6.571428571428571,41.57142857142857,26.571428571428573,3.0714285714285716,0.30585714285714277,0.3635,0.6693571428571429
2014,LAA,40.0,50.526315789473685,15.894736842105264,1.631578947368421,8.157894736842104,38.10526315789474,25.842105263157894,2.8421052631578947,0.29878947368421066,0.3726842105263158,0.6714736842105262
2014,LAD,44.666666666666664,62.4,19.133333333333333,2.4,8.666666666666666,43.13333333333333,31.8,2.6666666666666665,0.3272666666666667,0.3851333333333333,0.7124
2014,MIA,41.53333333333333,62.333333333333336,16.533333333333335,2.2,8.0,39.4,32.4,2.533333333333333,0.31679999999999997,0.37540000000000007,0.6922000000000001
2014,MIL,42.266666666666666,57.53333333333333,19.333333333333332,1.8666666666666667,9.8,39.8,27.0,2.1333333333333333,0.3113333333333334,0.38653333333333334,0.6978666666666666
2014,MIN,35.8421052631579,47.526315789473685,16.210526315789473,1.263157894736842,6.684210526315789,34.578947368421055,27.36842105263158,2.3157894736842106,0.3153157894736842,0.37505263157894736,0.6903684210526316
2014,NYM,37.625,52.625,16.5625,1.1875,7.5625,35.3125,30.1875,2.6875,0.31675,0.379375,0.6961249999999999
2014,NYY,32.26315789473684,47.63157894736842,12.736842105263158,1.263157894736842,7.631578947368421,30.31578947368421,23.57894736842105,2.4210526315789473,0.3040526315789474,0.3796842105263158,0.6837368421052632
2014,OAK,39.388888888888886,49.94444444444444,13.61111111111111,1.8333333333333333,7.944444444444445,37.111111111111114,31.61111111111111,2.2777777777777777,0.3104444444444445,0.3582777777777777,0.6687222222222222
2014,PHI,33.333333333333336,50.0,13.277777777777779,1.5,6.833333333333333,31.61111111111111,23.833333333333332,2.0555555555555554,0.29177777777777775,0.3471666666666667,0.6389444444444444
2014,PIT,43.86666666666667,61.6,17.733333333333334,1.9333333333333333,10.266666666666667,42.8,33.2,2.2666666666666666,0.33726666666666666,0.40240000000000004,0.7396666666666667
2014,SD,24.333333333333332,38.095238095238095,10.285714285714286,1.380952380952381,4.9523809523809526,22.80952380952381,20.952380952380953,2.0,0.29319047619047617,0.34276190476190477,0.6359523809523809
2014,SEA,29.2,42.05,11.9,1.3,6.75,29.3,19.0,1.65,0.2911,0.35185000000000005,0.6429499999999999
2014,SF,33.73684210526316,49.73684210526316,13.31578947368421,2.210526315789474,6.684210526315789,32.31578947368421,21.63157894736842,2.526315789473684,0.30357894736842106,0.3773684210526317,0.6809473684210526
2014,STL,37.0,58.125,16.125,1.3125,6.5625,35.3125,28.1875,2.4375,0.30737500000000006,0.347625,0.6549999999999999
2014,TB,40.0,62.86666666666667,17.133333333333333,1.5333333333333334,7.666666666666667,37.86666666666667,34.4,3.2666666666666666,0.30999999999999994,0.3540666666666666,0.6640666666666666
2014,TEX,28.0,44.27272727272727,11.363636363636363,1.2727272727272727,4.818181818181818,26.136363636363637,18.363636363636363,2.0,0.3025909090909091,0.35713636363636364,0.6597272727272728
2014,TOR,38.8235294117647,51.294117647058826,15.588235294117647,1.2352941176470589,10.058823529411764,38.529411764705884,26.58823529411765,2.1176470588235294,0.3090588235294118,0.4031176470588235,0.7121764705882354
2014,WAS,40.75,56.8125,15.875,1.625,9.0,38.1875,30.625,2.4375,0.31268749999999995,0.3745625000000001,0.6872500000000001
2015,ARI,41.05882352941177,55.8235294117647,16.470588235294116,2.764705882352941,9.0,38.529411764705884,27.764705882352942,3.2941176470588234,0.3219411764705883,0.417764705882353,0.7397058823529411
2015,ATL,24.652173913043477,41.82608695652174,10.565217391304348,0.782608695652174,4.3478260869565215,23.304347826086957,19.782608695652176,1.3043478260869565,0.3055652173913044,0.3594347826086956,0.6650000000000001
2015,BAL,36.578947368421055,45.10526315789474,12.368421052631579,1.0526315789473684,11.263157894736842,35.31578947368421,21.36842105263158,1.631578947368421,0.2968947368421053,0.39642105263157895,0.6933157894736842
2015,BOS,37.3,50.0,14.7,1.65,8.05,35.15,23.85,2.1,0.3133,0.3752500000000001,0.68855
2015,CHC,36.388888888888886,46.111111111111114,14.666666666666666,1.6111111111111112,9.222222222222221,35.22222222222222,30.27777777777778,1.8333333333333333,0.31949999999999995,0.3887777777777777,0.7082777777777779
2015,CIN,38.1875,54.9375,15.4375,1.375,10.25,36.6875,30.1875,2.4375,0.30493750000000003,0.37799999999999995,0.6829375
2015,CLE,36.44444444444444,50.0,16.666666666666668,1.6111111111111112,7.666666666666667,34.77777777777778,29.27777777777778,2.7777777777777777,0.3188888888888889,0.3972222222222222,0.7161111111111111
2015,COL,37.21052631578947,48.8421052631579,14.210526315789474,2.5789473684210527,9.526315789473685,35.89473684210526,19.68421052631579,1.7894736842105263,0.309578947368421,0.4140526315789474,0.7236315789473684
2015,CWS,36.35294117647059,55.94117647058823,15.235294117647058,1.588235294117647,7.9411764705882355,34.588235294117645,23.58823529411765,2.1176470588235294,0.2979411764705882,0.3628823529411763,0.6608235294117647
2015,DET,40.46666666666667,61.4,17.4,2.6666666666666665,9.6,41.666666666666664,27.0,2.3333333333333335,0.3232,0.40993333333333337,0.7331333333333333
2015,HOU,46.8,53.06666666666667,18.066666666666666,1.7333333333333334,15.0,44.333333333333336,30.866666666666667,2.8,0.3139333333333333,0.43366666666666664,0.7476
