,R,TH,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,PCT
201,29.916666666666668,57.625,38.583333333333336,11.416666666666666,1.3333333333333333,6.291666666666667,28.375,4.583333333333333,1.875,23.083333333333332,49.75,0.75,1.5,3.2916666666666665,0.21308333333333337,0.279125,0.31945833333333334,0.5985833333333334,0.451
202,23.964285714285715,44.5,28.178571428571427,9.107142857142858,0.9285714285714286,6.285714285714286,22.928571428571427,4.428571428571429,1.6071428571428572,15.571428571428571,48.57142857142857,0.39285714285714285,1.2857142857142858,2.0357142857142856,0.2238214285714286,0.2824285714285714,0.3695714285714286,0.6520000000000001,0.43799999999999994
203,33.34782608695652,62.82608695652174,41.47826086956522,10.91304347826087,0.7391304347826086,9.695652173913043,31.956521739130434,2.4347826086956523,1.2173913043478262,21.956521739130434,55.65217391304348,0.9130434782608695,1.7826086956521738,3.130434782608696,0.2572173913043478,0.31873913043478264,0.38700000000000007,0.7057391304347825,0.426
204,33.095238095238095,66.0952380952381,44.857142857142854,12.666666666666666,2.5714285714285716,6.0,30.571428571428573,3.761904761904762,1.7142857142857142,26.523809523809526,45.61904761904762,0.8571428571428571,2.0,2.0,0.24447619047619049,0.31004761904761907,0.37533333333333335,0.6853809523809524,0.426
205,36.19047619047619,65.0952380952381,39.19047619047619,13.80952380952381,1.4761904761904763,10.619047619047619,33.904761904761905,1.6666666666666667,1.2380952380952381,24.571428571428573,57.76190476190476,0.6190476190476191,1.8571428571428572,3.2857142857142856,0.2411904761904762,0.3055714285714286,0.3903333333333335,0.695904761904762,0.42200000000000004
206,27.958333333333332,55.416666666666664,33.083333333333336,12.0,1.3333333333333333,9.0,26.916666666666668,2.5,1.5416666666666667,18.625,61.458333333333336,0.75,1.1666666666666667,2.875,0.2299583333333333,0.2903333333333334,0.38841666666666663,0.67875,0.42
207,33.21739130434783,62.69565217391305,41.21739130434783,11.173913043478262,1.0,9.304347826086957,32.391304347826086,4.304347826086956,1.565217391304348,18.956521739130434,52.69565217391305,0.7391304347826086,1.7391304347826086,3.0434782608695654,0.2432173913043478,0.3074782608695652,0.4146956521739131,0.7221739130434782,0.42
208,34.36363636363637,61.63636363636363,38.22727272727273,12.545454545454545,0.8181818181818182,10.045454545454545,33.09090909090909,2.4545454545454546,1.0909090909090908,28.681818181818183,61.36363636363637,1.0,1.8181818181818181,2.5,0.1908636363636364,0.2679090909090909,0.31740909090909086,0.5853181818181818,0.42
209,39.421052631578945,71.0,45.1578947368421,13.68421052631579,1.5263157894736843,10.631578947368421,37.578947368421055,6.368421052631579,2.0526315789473686,27.57894736842105,59.31578947368421,0.5789473684210527,3.263157894736842,3.3157894736842106,0.24400000000000005,0.3654736842105263,0.4092105263157894,0.7746842105263159,0.364
210,34.21739130434783,58.95652173913044,34.43478260869565,13.347826086956522,1.6521739130434783,9.521739130434783,33.130434782608695,4.478260869565218,1.3043478260869565,24.434782608695652,57.608695652173914,0.30434782608695654,1.173913043478261,2.260869565217391,0.2376521739130435,0.30582608695652175,0.4257391304347826,0.7315652173913042,0.642
211,31.347826086956523,62.608695652173914,41.82608695652174,12.521739130434783,1.1304347826086956,7.130434782608695,29.91304347826087,3.347826086956522,1.3478260869565217,20.347826086956523,46.82608695652174,0.7391304347826086,1.3478260869565217,2.8260869565217392,0.23804347826086955,0.29595652173913045,0.3673913043478262,0.6633478260869564,0.63
212,30.958333333333332,61.125,39.75,11.208333333333334,0.5,9.666666666666666,29.666666666666668,1.3333333333333333,0.5416666666666666,16.333333333333332,58.5,0.4166666666666667,1.5416666666666667,2.0833333333333335,0.24483333333333335,0.29095833333333326,0.4019166666666667,0.692875,0.623
213,34.130434782608695,63.43478260869565,42.21739130434783,13.08695652173913,0.8260869565217391,7.304347826086956,31.956521739130434,4.608695652173913,1.3478260869565217,24.82608695652174,52.869565217391305,0.34782608695652173,1.565217391304348,2.3043478260869565,0.2784347826086956,0.3462173913043478,0.39334782608695656,0.7395652173913042,0.599
214,36.45454545454545,61.95454545454545,38.5,12.181818181818182,1.2727272727272727,10.0,34.54545454545455,2.727272727272727,1.3636363636363635,27.727272727272727,56.81818181818182,1.0,1.4090909090909092,3.727272727272727,0.23731818181818187,0.32386363636363635,0.390409090909091,0.7142727272727273,0.574
215,43.705882352941174,79.94117647058823,50.64705882352941,14.235294117647058,2.235294117647059,12.823529411764707,41.529411764705884,7.0588235294117645,2.2941176470588234,33.0,70.3529411764706,1.0,2.4705882352941178,4.0588235294117645,0.23029411764705884,0.30641176470588244,0.3884705882352941,0.6948823529411766,0.574
216,37.13636363636363,65.77272727272727,39.68181818181818,15.136363636363637,1.3181818181818181,9.636363636363637,35.45454545454545,4.0,1.0454545454545454,27.40909090909091,52.09090909090909,1.0,2.0454545454545454,2.272727272727273,0.25327272727272726,0.3229545454545455,0.40127272727272734,0.7242272727272727,0.568
217,40.2,73.6,47.85,14.35,1.9,9.5,38.7,2.95,1.7,25.7,62.9,1.0,2.05,2.2,0.23365000000000005,0.30805000000000005,0.36265000000000003,0.6707,0.562
218,33.61904761904762,67.0952380952381,44.333333333333336,12.142857142857142,1.7619047619047619,8.857142857142858,31.761904761904763,3.380952380952381,1.4761904761904763,19.095238095238095,66.19047619047619,1.5714285714285714,1.5238095238095237,3.619047619047619,0.23223809523809527,0.30109523809523814,0.3817619047619048,0.6828571428571427,0.537
219,35.0,68.19047619047619,43.857142857142854,13.761904761904763,1.6666666666666667,8.904761904761905,33.23809523809524,3.0952380952380953,1.619047619047619,23.952380952380953,62.142857142857146,0.5238095238095238,1.2857142857142858,2.4761904761904763,0.25114285714285717,0.3187619047619047,0.3985714285714285,0.7173333333333334,0.531
220,42.57142857142857,75.19047619047619,46.476190476190474,16.428571428571427,0.9523809523809523,11.333333333333334,40.57142857142857,4.666666666666667,2.0,24.19047619047619,51.19047619047619,0.5238095238095238,2.9047619047619047,3.3333333333333335,0.2511904761904762,0.313,0.44799999999999995,0.761,0.525
221,35.1,71.65,47.8,13.0,1.2,9.65,33.0,4.55,1.55,19.45,57.85,0.8,1.85,2.25,0.22205,0.28030000000000005,0.34174999999999994,0.6220499999999998,0.512
222,29.583333333333332,54.708333333333336,35.916666666666664,10.458333333333334,0.5833333333333334,7.75,28.25,5.666666666666667,1.8333333333333333,21.708333333333332,49.458333333333336,0.6666666666666666,1.9166666666666667,2.9166666666666665,0.2143333333333333,0.2820833333333333,0.3424583333333333,0.6245416666666668,0.494
223,30.0,52.36,30.52,12.28,0.8,8.76,28.28,3.08,1.12,25.32,49.6,0.16,1.48,2.4,0.20856000000000002,0.28808000000000006,0.35692000000000007,0.645,0.494
224,40.473684210526315,77.47368421052632,51.473684210526315,14.157894736842104,1.631578947368421,10.210526315789474,38.68421052631579,4.7894736842105265,1.5789473684210527,25.31578947368421,59.526315789473685,0.7368421052631579,2.1052631578947367,3.526315789473684,0.2446315789473684,0.30231578947368426,0.37726315789473686,0.679578947368421,0.494
225,34.285714285714285,63.42857142857143,39.142857142857146,12.571428571428571,1.0476190476190477,10.666666666666666,32.57142857142857,6.095238095238095,1.9523809523809523,25.476190476190474,69.0952380952381,0.5714285714285714,1.2380952380952381,2.4285714285714284,0.2087142857142857,0.27780952380952373,0.3631904761904763,0.6409999999999999,0.48100000000000004
