Year,Team,R,H,2B,HR,RBI,BB,SF,OPS
2011,MIL,26.76923076923077,34.30769230769231,10.153846153846153,7.0,26.03846153846154,18.0,1.6923076923076923,0.5654230769230769
2011,MIN,28.136363636363637,44.0,11.727272727272727,4.681818181818182,25.954545454545453,19.954545454545453,1.1363636363636365,0.6429545454545456
2011,NYM,30.782608695652176,43.30434782608695,13.26086956521739,4.695652173913044,28.869565217391305,24.26086956521739,2.0434782608695654,0.6961304347826088
2011,NYY,43.35,46.5,13.35,11.1,41.8,31.3,2.55,0.69415
2011,OAK,29.318181818181817,41.22727272727273,12.727272727272727,5.181818181818182,27.818181818181817,23.136363636363637,2.590909090909091,0.628
2011,PHI,34.7,45.65,12.65,7.55,33.55,26.3,1.85,0.6434500000000001
2011,PIT,21.923076923076923,32.38461538461539,10.115384615384615,4.0,20.923076923076923,17.76923076923077,1.5769230769230769,0.6248076923076922
2011,SD,22.8,33.8,9.52,3.48,21.44,19.2,1.8,0.6335599999999999
2011,SEA,21.346153846153847,33.65384615384615,9.692307692307692,4.1923076923076925,20.5,16.73076923076923,1.5769230769230769,0.6237307692307693
2011,SF,20.40740740740741,32.25925925925926,10.037037037037036,4.444444444444445,19.25925925925926,15.88888888888889,1.5555555555555556,0.6485185185185186
2011,STL,32.391304347826086,42.69565217391305,13.043478260869565,6.956521739130435,30.347826086956523,23.130434782608695,1.6956521739130435,0.6875217391304348
2011,TB,35.0,41.65,13.6,8.5,33.45,28.2,1.75,0.64515
2011,TEX,42.7,52.3,15.45,10.5,40.35,23.75,2.45,0.72985
2011,TOR,32.08695652173913,37.95652173913044,12.347826086956522,8.043478260869565,30.347826086956523,22.652173913043477,2.0434782608695654,0.6294782608695653
2011,WAS,29.526315789473685,41.473684210526315,12.31578947368421,7.526315789473684,28.05263157894737,22.68421052631579,1.631578947368421,0.6134210526315789
2012,ARI,28.68,35.2,12.2,6.6,27.6,20.72,1.68,0.6525599999999998
2012,ATL,34.0,43.5,12.85,7.45,32.35,27.55,2.2,0.62605
2012,BAL,26.37037037037037,32.370370370370374,10.0,7.925925925925926,25.074074074074073,17.74074074074074,1.1111111111111112,0.6337037037037037
2012,BOS,24.433333333333334,31.133333333333333,11.3,5.5,23.166666666666668,14.266666666666667,1.8333333333333333,0.5687999999999999
2012,CHC,25.208333333333332,34.666666666666664,10.875,5.625,23.291666666666668,18.375,1.0,0.6168333333333333
2012,CIN,32.15,40.9,14.2,8.3,30.6,23.3,1.75,0.6779500000000002
2012,CLE,27.791666666666668,39.708333333333336,11.083333333333334,5.666666666666667,26.458333333333332,23.125,1.625,0.6401249999999999
2012,COL,33.68181818181818,44.13636363636363,13.590909090909092,7.409090909090909,31.727272727272727,19.772727272727273,1.7272727272727273,0.7550454545454545
2012,CWS,36.95,46.8,11.35,10.4,35.9,22.55,1.8,0.6657000000000001
2012,DET,31.52173913043478,42.869565217391305,12.130434782608695,7.086956521739131,30.347826086956523,22.217391304347824,1.6956521739130435,0.6545217391304348
2012,HOU,22.0,32.833333333333336,9.416666666666666,5.875,21.25,17.291666666666668,1.125,0.6827916666666668
2012,KC,30.727272727272727,46.59090909090909,13.409090909090908,5.954545454545454,29.181818181818183,18.363636363636363,1.8636363636363635,0.6258181818181818
2012,LAA,38.2,51.75,13.6,9.35,36.6,22.35,2.05,0.6297
2012,LAD,25.16,37.36,10.52,4.64,23.92,19.04,1.4,0.67988
2012,MIA,24.791666666666668,36.125,10.666666666666666,5.666666666666667,23.458333333333332,19.875,1.6666666666666667,0.6050000000000001
2012,MIL,33.17391304347826,38.08695652173913,12.478260869565217,8.695652173913043,31.304347826086957,20.043478260869566,1.434782608695652,0.6782173913043479
2012,MIN,30.434782608695652,44.17391304347826,11.73913043478261,5.695652173913044,28.956521739130434,21.956521739130434,2.4347826086956523,0.5763043478260869
2012,NYM,30.0,41.142857142857146,13.19047619047619,6.571428571428571,28.904761904761905,23.333333333333332,1.380952380952381,0.6272857142857143
2012,NYY,34.95652173913044,40.08695652173913,12.173913043478262,10.652173913043478,33.65217391304348,24.565217391304348,2.130434782608696,0.7203913043478262
2012,OAK,28.48,32.8,10.68,7.8,26.96,22.0,1.36,0.6244000000000001
2012,PHI,26.72,36.72,10.56,6.28,25.76,17.6,1.56,0.7336800000000001
2012,PIT,26.375,34.833333333333336,10.0,7.083333333333333,25.583333333333332,17.916666666666668,1.875,0.6137499999999999
2012,SD,27.47826086956522,38.04347826086956,11.434782608695652,5.217391304347826,25.652173913043477,23.26086956521739,1.434782608695652,0.6611304347826087
2012,SEA,30.85,43.2,12.0,7.45,29.05,23.25,1.75,0.6209000000000001
2012,SF,31.727272727272727,46.22727272727273,12.863636363636363,4.545454545454546,29.863636363636363,21.136363636363637,2.772727272727273,0.6366363636363638
2012,STL,35.23809523809524,48.04761904761905,13.428571428571429,7.476190476190476,34.23809523809524,24.761904761904763,2.238095238095238,0.7072857142857142
2012,TB,27.84,33.44,10.0,7.0,26.48,22.76,1.68,0.62176
2012,TEX,42.473684210526315,51.89473684210526,15.947368421052632,10.526315789473685,40.89473684210526,25.157894736842106,2.789473684210526,0.6582105263157896
2012,TOR,34.45,42.55,12.0,9.85,33.3,22.8,2.25,0.6922999999999999
2012,WAS,30.347826086956523,38.73913043478261,12.304347826086957,8.08695652173913,28.52173913043478,19.608695652173914,1.5217391304347827,0.6930869565217394
2013,ARI,31.904761904761905,46.714285714285715,13.904761904761905,6.142857142857143,29.904761904761905,24.285714285714285,2.0476190476190474,0.6873809523809523
2013,ATL,29.227272727272727,37.63636363636363,10.454545454545455,7.954545454545454,28.09090909090909,22.681818181818183,1.5454545454545454,0.6716363636363637
2013,BAL,29.8,37.36,11.92,8.48,28.76,16.64,1.8,0.58996
2013,BOS,38.68181818181818,45.27272727272727,16.454545454545453,8.090909090909092,37.22727272727273,26.40909090909091,2.272727272727273,0.7470909090909089
2013,CHC,23.2,31.56,11.6,6.64,21.88,17.32,1.2,0.6331600000000001
2013,CIN,36.27777777777778,47.166666666666664,14.166666666666666,8.222222222222221,34.611111111111114,30.666666666666668,2.5555555555555554,0.6466666666666667
2013,CLE,33.81818181818182,41.13636363636363,13.181818181818182,7.7727272727272725,32.31818181818182,25.454545454545453,2.5454545454545454,0.6448181818181818
2013,COL,34.75,49.95,13.95,7.9,32.75,20.7,1.6,0.7093499999999999
2013,CWS,24.875,40.833333333333336,9.875,6.166666666666667,23.916666666666668,17.125,2.0,0.5887916666666667
2013,DET,41.89473684210526,59.526315789473685,15.31578947368421,9.263157894736842,40.26315789473684,27.842105263157894,2.473684210526316,0.6868947368421052
2013,HOU,25.125,36.291666666666664,10.958333333333334,5.958333333333333,23.125,17.541666666666668,1.5833333333333333,0.6206666666666666
2013,KC,28.08695652173913,45.08695652173913,11.043478260869565,4.869565217391305,26.91304347826087,18.347826086956523,1.826086956521739,0.6328260869565215
2013,LAA,31.82608695652174,43.52173913043478,11.73913043478261,7.130434782608695,30.26086956521739,22.695652173913043,2.782608695652174,0.6789999999999999
2013,LAD,27.26086956521739,42.21739130434783,11.782608695652174,5.956521739130435,26.0,19.782608695652176,2.0869565217391304,0.649391304347826
2013,MIA,18.48148148148148,32.7037037037037,7.925925925925926,3.4444444444444446,17.51851851851852,15.74074074074074,0.8888888888888888,0.5514074074074073
2013,MIL,33.21052631578947,47.78947368421053,12.368421052631579,8.157894736842104,31.526315789473685,21.263157894736842,1.8421052631578947,0.6788947368421051
2013,MIN,27.90909090909091,40.63636363636363,12.954545454545455,6.863636363636363,26.818181818181817,24.227272727272727,1.4545454545454546,0.6671363636363637
2013,NYM,25.041666666666668,35.875,10.541666666666666,5.333333333333333,23.791666666666668,20.625,1.3333333333333333,0.652125
2013,NYY,19.696969696969695,27.454545454545453,7.484848484848484,4.363636363636363,18.575757575757574,14.121212121212121,1.0909090909090908,0.6012121212121212
2013,OAK,29.423076923076923,34.19230769230769,11.576923076923077,7.153846153846154,27.846153846153847,21.96153846153846,1.8846153846153846,0.5976923076923077
2013,PHI,22.807692307692307,34.53846153846154,9.538461538461538,5.384615384615385,21.615384615384617,15.576923076923077,1.1923076923076923,0.5976538461538462
2013,PIT,28.272727272727273,38.40909090909091,12.409090909090908,7.318181818181818,26.954545454545453,20.772727272727273,1.3181818181818181,0.6700454545454546
2013,SD,25.166666666666668,37.25,10.0,5.958333333333333,23.416666666666668,19.166666666666668,1.4166666666666667,0.6177916666666666
2013,SEA,24.88,34.56,9.96,7.52,23.88,21.08,1.12,0.6205999999999999
2013,SF,26.869565217391305,43.43478260869565,12.130434782608695,4.6521739130434785,25.304347826086957,19.695652173913043,1.7826086956521738,0.625391304347826
2013,STL,40.1578947368421,52.21052631578947,16.473684210526315,6.526315789473684,38.10526315789474,24.63157894736842,2.210526315789474,0.5671578947368421
2013,TB,34.95,46.8,14.8,8.25,33.5,29.45,2.75,0.7415000000000002
2013,TEX,33.13636363636363,45.63636363636363,11.909090909090908,8.0,31.40909090909091,20.90909090909091,1.9090909090909092,0.6649090909090909
2013,TOR,34.7,44.5,13.3,9.15,32.8,25.15,1.9,0.6575
2013,WAS,28.043478260869566,38.69565217391305,10.91304347826087,6.956521739130435,26.608695652173914,19.82608695652174,1.6521739130434783,0.5937391304347825
2014,ARI,23.076923076923077,35.5,9.807692307692308,4.538461538461538,21.73076923076923,15.0,1.3846153846153846,0.6464999999999999
2014,ATL,30.444444444444443,49.611111111111114,12.944444444444445,6.777777777777778,29.333333333333332,25.27777777777778,1.4444444444444444,0.6172777777777778
2014,BAL,29.333333333333332,39.25,11.0,8.791666666666666,28.333333333333332,16.708333333333332,1.5,0.6354583333333333
2014,BOS,20.451612903225808,29.903225806451612,9.096774193548388,3.967741935483871,19.387096774193548,17.258064516129032,1.6774193548387097,0.6428387096774195
2014,CHC,27.0,37.45454545454545,11.863636363636363,7.0,25.90909090909091,19.636363636363637,1.7727272727272727,0.6458181818181817
2014,CIN,27.38095238095238,40.23809523809524,11.714285714285714,6.142857142857143,26.095238095238095,19.428571428571427,1.7619047619047619,0.6058095238095239
2014,CLE,27.875,40.0,11.833333333333334,5.916666666666667,26.833333333333332,21.0,2.0416666666666665,0.618
2014,COL,32.17391304347826,42.78260869565217,13.043478260869565,8.043478260869565,30.91304347826087,16.782608695652176,2.0434782608695654,0.7118260869565219
2014,CWS,33.0,46.65,13.95,7.75,31.25,20.85,1.9,0.6616
2014,DET,37.8,52.4,16.2,7.75,36.5,22.15,3.05,0.6752999999999998
2014,HOU,31.4,44.75,11.95,8.15,29.8,24.65,1.8,0.65215
2014,KC,27.0,43.5,11.875,3.9583333333333335,25.125,15.833333333333334,1.9583333333333333,0.5853333333333334
2014,LAA,33.56521739130435,42.30434782608695,13.217391304347826,6.739130434782608,31.695652173913043,21.347826086956523,2.347826086956522,0.6356956521739129
2014,LAD,27.8,38.6,11.6,5.32,26.8,20.12,1.72,0.6398
2014,MIA,31.85,47.8,12.55,6.1,30.4,24.8,1.9,0.6334500000000001
2014,MIL,32.0,43.5,14.6,7.5,30.3,20.7,1.75,0.6285000000000001
2014,MIN,29.083333333333332,37.916666666666664,12.916666666666666,5.291666666666667,27.541666666666668,22.166666666666668,1.8333333333333333,0.6593333333333334
2014,NYM,26.869565217391305,37.608695652173914,11.73913043478261,5.434782608695652,25.652173913043477,21.956521739130434,1.9130434782608696,0.6211739130434782
2014,NYY,24.346153846153847,35.65384615384615,9.5,5.653846153846154,22.73076923076923,17.384615384615383,1.8076923076923077,0.6587692307692308
2014,OAK,31.695652173913043,40.08695652173913,11.0,6.3478260869565215,29.82608695652174,25.47826086956522,1.8695652173913044,0.6311304347826088
2014,PHI,26.391304347826086,39.82608695652174,10.652173913043478,5.434782608695652,25.0,18.869565217391305,1.608695652173913,0.5764347826086956
2014,PIT,30.318181818181817,43.04545454545455,12.454545454545455,7.045454545454546,29.681818181818183,23.09090909090909,1.5909090909090908,0.6108181818181818
2014,SD,19.296296296296298,30.0,8.11111111111111,4.0,18.037037037037038,16.88888888888889,1.6296296296296295,0.5967777777777777
2014,SEA,25.565217391304348,36.91304347826087,10.347826086956522,5.913043478260869,25.695652173913043,16.652173913043477,1.4782608695652173,0.6029565217391304
2014,SF,25.8,37.96,10.12,5.12,24.68,16.56,1.92,0.5793200000000001
2014,STL,26.0,40.78260869565217,11.434782608695652,4.565217391304348,24.73913043478261,20.0,1.6956521739130435,0.6150869565217391
2014,TB,30.6,47.85,13.1,5.85,29.2,26.3,2.65,0.61175
2014,TEX,23.555555555555557,36.96296296296296,9.592592592592593,4.111111111111111,22.074074074074073,15.407407407407407,1.6666666666666667,0.6501111111111112
2014,TOR,25.25925925925926,33.407407407407405,10.074074074074074,6.444444444444445,24.814814814814813,17.40740740740741,1.3703703703703705,0.5955185185185186
2014,WAS,30.5,42.22727272727273,11.818181818181818,6.863636363636363,28.59090909090909,22.90909090909091,1.8181818181818181,0.6530454545454547
2015,ARI,30.869565217391305,42.08695652173913,12.521739130434783,6.695652173913044,28.869565217391305,20.91304347826087,2.4347826086956523,0.7115652173913043
2015,ATL,23.708333333333332,40.458333333333336,10.291666666666666,4.166666666666667,22.416666666666668,19.041666666666668,1.25,0.6698750000000002
2015,BAL,28.4,35.16,9.8,8.64,27.32,16.6,1.28,0.6579599999999999
2015,BOS,29.92,40.16,11.76,6.44,28.16,19.12,1.68,0.5988
2015,CHC,29.0,36.47826086956522,11.565217391304348,7.3478260869565215,27.956521739130434,24.043478260869566,1.434782608695652,0.6328695652173915
2015,CIN,28.318181818181817,40.90909090909091,11.363636363636363,7.545454545454546,27.045454545454547,22.272727272727273,1.7727272727272727,0.617181818181818
2015,CLE,27.875,38.333333333333336,12.625,5.875,26.666666666666668,22.166666666666668,2.0833333333333335,0.6627916666666667
2015,COL,34.142857142857146,44.76190476190476,12.904761904761905,8.761904761904763,32.904761904761905,18.0,1.619047619047619,0.7132380952380952
2015,CWS,32.68421052631579,50.31578947368421,13.68421052631579,7.157894736842105,31.31578947368421,21.263157894736842,1.9473684210526316,0.6381052631578947
2015,DET,30.75,46.95,13.25,7.25,31.6,20.45,1.75,0.6918999999999998
2015,HOU,33.04545454545455,37.54545454545455,12.636363636363637,10.454545454545455,31.40909090909091,22.0,1.9545454545454546,0.7363181818181819
2015,KC,34.42857142857143,48.23809523809524,14.285714285714286,6.619047619047619,32.666666666666664,18.238095238095237,2.238095238095238,0.5592857142857143
2015,LAA,24.48148148148148,32.888888888888886,9.0,6.518518518518518,23.0,16.074074074074073,1.4814814814814814,0.6571851851851852
2015,LAD,27.083333333333332,35.125,10.625,7.708333333333333,26.208333333333332,22.958333333333332,1.2083333333333333,0.7240833333333333
2015,MIA,26.217391304347824,43.17391304347826,10.08695652173913,5.173913043478261,24.391304347826086,16.130434782608695,1.7391304347826086,0.5614782608695651
2015,MIL,28.130434782608695,38.95652173913044,11.695652173913043,6.304347826086956,26.91304347826087,17.652173913043477,1.4782608695652173,0.6224347826086956
2015,MIN,34.35,42.85,13.7,7.8,32.8,21.8,2.05,0.6700500000000001
2015,NYM,29.0,35.608695652173914,12.521739130434783,7.608695652173913,27.217391304347824,20.82608695652174,1.3478260869565217,0.657608695652174
2015,NYY,30.52,35.76,10.84,8.48,29.44,22.12,2.16,0.69884
2015,OAK,30.130434782608695,40.56521739130435,12.043478260869565,6.3478260869565215,28.695652173913043,20.652173913043477,1.6521739130434783,0.6198695652173913
2015,PHI,29.0,43.23809523809524,12.619047619047619,6.142857142857143,27.523809523809526,18.047619047619047,1.380952380952381,0.6523809523809524
2015,PIT,26.307692307692307,37.5,11.076923076923077,5.3076923076923075,24.76923076923077,17.53846153846154,1.5384615384615385,0.5785
2015,SD,30.0,40.666666666666664,12.0,7.0,29.238095238095237,19.952380952380953,1.9523809523809523,0.6091904761904762
2015,SEA,28.47826086956522,38.869565217391305,11.304347826086957,8.608695652173912,27.043478260869566,20.652173913043477,1.5217391304347827,0.6116521739130435
2015,SF,24.925925925925927,36.666666666666664,10.296296296296296,4.703703703703703,23.74074074074074,16.62962962962963,1.3333333333333333,0.6591111111111111
2015,STL,28.681818181818183,40.27272727272727,12.727272727272727,6.2272727272727275,27.59090909090909,22.272727272727273,1.9090909090909092,0.6633181818181818
2015,TB,24.73076923076923,34.84615384615385,10.692307692307692,6.384615384615385,23.5,16.76923076923077,1.8076923076923077,0.7168846153846153
2015,TEX,27.703703703703702,34.55555555555556,10.296296296296296,6.37037037037037,26.185185185185187,18.62962962962963,2.0,0.6468888888888888
2015,TOR,37.125,38.333333333333336,12.833333333333334,9.666666666666666,35.5,23.666666666666668,2.5833333333333335,0.7288749999999999
2015,WAS,34.4,43.05,13.0,8.85,33.0,26.6,2.55,0.7301000000000001
2016,ARI,34.714285714285715,43.333333333333336,13.19047619047619,9.0,33.0,21.761904761904763,1.6666666666666667,0.6937619047619048
2016,ATL,25.68,37.24,11.72,4.88,24.32,19.84,2.04,0.6479599999999999
2016,BAL,37.15,44.3,13.2,12.65,35.5,23.25,1.8,0.7259
2016,BOS,33.76923076923077,39.26923076923077,13.192307692307692,8.0,32.15384615384615,21.384615384615383,1.5384615384615385,0.6310769230769231
2016,CHC,39.35,42.15,14.15,9.85,37.0,32.0,1.85,0.7206000000000001
2016,CIN,33.57142857142857,43.476190476190474,12.904761904761905,7.761904761904762,31.761904761904763,21.0,2.0952380952380953,0.617
2016,CLE,35.18181818181818,41.45454545454545,13.909090909090908,8.409090909090908,33.31818181818182,24.136363636363637,2.727272727272727,0.6330454545454546
2016,COL,37.68181818181818,42.86363636363637,14.363636363636363,9.227272727272727,35.59090909090909,21.818181818181817,1.5454545454545454,0.7353636363636362
2016,CWS,29.73913043478261,41.21739130434783,12.0,7.260869565217392,28.47826086956522,19.782608695652176,1.9130434782608696,0.6825217391304348
2016,DET,35.142857142857146,46.095238095238095,11.904761904761905,9.952380952380953,33.904761904761905,23.0,1.8095238095238095,0.7069047619047618
2016,HOU,32.86363636363637,38.5,13.227272727272727,9.0,31.227272727272727,25.181818181818183,1.4090909090909092,0.5963636363636364
2016,KC,31.571428571428573,47.38095238095238,12.285714285714286,6.857142857142857,29.952380952380953,17.904761904761905,1.619047619047619,0.6047619047619047
2016,LAA,31.130434782608695,41.43478260869565,12.130434782608695,6.782608695652174,29.82608695652174,20.434782608695652,2.130434782608696,0.6327826086956522
2016,LAD,29.583333333333332,35.916666666666664,11.25,7.833333333333333,27.625,21.541666666666668,1.3333333333333333,0.6287499999999998
2016,MIA,29.272727272727273,45.31818181818182,11.681818181818182,5.818181818181818,27.818181818181817,20.045454545454547,1.6818181818181819,0.7078181818181817
2016,MIL,28.565217391304348,35.34782608695652,10.695652173913043,8.347826086956522,27.347826086956523,25.73913043478261,1.6521739130434783,0.6465217391304349
2016,MIN,34.333333333333336,42.04761904761905,13.714285714285714,9.523809523809524,32.857142857142854,24.333333333333332,2.0476190476190474,0.6784761904761906
2016,NYM,27.083333333333332,35.208333333333336,9.583333333333334,8.916666666666666,26.5,20.875,1.625,0.7471666666666668
2016,NYY,28.333333333333332,38.75,10.208333333333334,7.625,26.958333333333332,19.75,2.0416666666666665,0.7019166666666666
2016,OAK,25.72,35.28,10.64,6.64,24.88,17.16,1.32,0.59256
2016,PHI,27.0,38.54545454545455,10.045454545454545,7.318181818181818,25.545454545454547,18.772727272727273,1.3636363636363635,0.6284090909090909
2016,PIT,29.916666666666668,38.583333333333336,11.416666666666666,6.291666666666667,28.375,23.083333333333332,1.5,0.5985833333333334
2016,SD,23.964285714285715,28.178571428571427,9.107142857142858,6.285714285714286,22.928571428571427,15.571428571428571,1.2857142857142858,0.6520000000000001
2016,SEA,33.34782608695652,41.47826086956522,10.91304347826087,9.695652173913043,31.956521739130434,21.956521739130434,1.7826086956521738,0.7057391304347825
2016,SF,33.095238095238095,44.857142857142854,12.666666666666666,6.0,30.571428571428573,26.523809523809526,2.0,0.6853809523809524
2016,STL,36.19047619047619,39.19047619047619,13.80952380952381,10.619047619047619,33.904761904761905,24.571428571428573,1.8571428571428572,0.695904761904762
2016,TB,27.958333333333332,33.083333333333336,12.0,9.0,26.916666666666668,18.625,1.1666666666666667,0.67875
2016,TEX,33.21739130434783,41.21739130434783,11.173913043478262,9.304347826086957,32.391304347826086,18.956521739130434,1.7391304347826086,0.7221739130434782
2016,TOR,34.36363636363637,38.22727272727273,12.545454545454545,10.045454545454545,33.09090909090909,28.681818181818183,1.8181818181818181,0.5853181818181818
2016,WAS,39.421052631578945,45.1578947368421,13.68421052631579,10.631578947368421,37.578947368421055,27.57894736842105,3.263157894736842,0.7746842105263159
2017,ARI,34.21739130434783,34.43478260869565,13.347826086956522,9.521739130434783,33.130434782608695,24.434782608695652,1.173913043478261,0.7315652173913042
2017,ATL,31.347826086956523,41.82608695652174,12.521739130434783,7.130434782608695,29.91304347826087,20.347826086956523,1.3478260869565217,0.6633478260869564
2017,BAL,30.958333333333332,39.75,11.208333333333334,9.666666666666666,29.666666666666668,16.333333333333332,1.5416666666666667,0.692875
2017,BOS,34.130434782608695,42.21739130434783,13.08695652173913,7.304347826086956,31.956521739130434,24.82608695652174,1.565217391304348,0.7395652173913042
2017,CHC,36.45454545454545,38.5,12.181818181818182,10.0,34.54545454545455,27.727272727272727,1.4090909090909092,0.7142727272727273
2017,CIN,43.705882352941174,50.64705882352941,14.235294117647058,12.823529411764707,41.529411764705884,33.0,2.4705882352941178,0.6948823529411766
2017,CLE,37.13636363636363,39.68181818181818,15.136363636363637,9.636363636363637,35.45454545454545,27.40909090909091,2.0454545454545454,0.7242272727272727
2017,COL,40.2,47.85,14.35,9.5,38.7,25.7,2.05,0.6707
2017,CWS,33.61904761904762,44.333333333333336,12.142857142857142,8.857142857142858,31.761904761904763,19.095238095238095,1.5238095238095237,0.6828571428571427
2017,DET,35.0,43.857142857142854,13.761904761904763,8.904761904761905,33.23809523809524,23.952380952380953,1.2857142857142858,0.7173333333333334
2017,HOU,42.57142857142857,46.476190476190474,16.428571428571427,11.333333333333334,40.57142857142857,24.19047619047619,2.9047619047619047,0.761
2017,KC,35.1,47.8,13.0,9.65,33.0,19.45,1.85,0.6220499999999998
2017,LAA,29.583333333333332,35.916666666666664,10.458333333333334,7.75,28.25,21.708333333333332,1.9166666666666667,0.6245416666666668
