,IP,H,K,BB,HR,ERA,WHIP,PCT
122,72.80999999999999,67.1,58.7,23.6,7.55,4.0954999999999995,1.2880000000000003,0.593
123,60.86249999999999,60.75,50.541666666666664,19.875,6.416666666666667,3.6937499999999996,1.28,0.58
124,55.992307692307676,53.76923076923077,50.42307692307692,19.346153846153847,4.423076923076923,4.5480769230769225,1.412692307692308,0.556
125,59.94583333333333,53.416666666666664,53.75,21.083333333333332,6.791666666666667,6.983750000000001,1.7599999999999998,0.556
126,66.60454545454546,63.54545454545455,65.9090909090909,21.09090909090909,6.136363636363637,4.72,1.46,0.5489999999999999
127,54.79615384615384,58.76923076923077,41.30769230769231,20.423076923076923,6.653846153846154,5.551923076923076,1.5661538461538456,0.5429999999999999
128,62.29130434782608,63.608695652173914,50.08695652173913,23.956521739130434,6.086956521739131,6.583913043478261,1.873478260869565,0.5429999999999999
129,51.62142857142855,52.392857142857146,44.32142857142857,16.5,4.464285714285714,6.447857142857144,1.6035714285714284,0.5429999999999999
130,51.039285714285725,51.32142857142857,40.607142857142854,17.285714285714285,4.964285714285714,5.228928571428571,1.5078571428571428,0.537
131,62.93043478260869,60.26086956521739,50.78260869565217,19.130434782608695,5.565217391304348,8.979565217391304,1.9056521739130434,0.525
132,49.15,43.53333333333333,44.733333333333334,16.7,4.2,6.468333333333334,1.6193333333333333,0.519
133,60.754166666666656,55.666666666666664,57.125,17.875,5.875,4.010833333333333,1.2687499999999996,0.512
134,58.11999999999999,59.24,47.6,18.32,4.56,4.9556000000000004,1.5431999999999997,0.506
135,76.34210526315788,72.89473684210526,65.57894736842105,22.68421052631579,8.789473684210526,4.181578947368421,1.3242105263157895,0.488
136,62.1782608695652,69.04347826086956,44.82608695652174,17.73913043478261,6.391304347826087,4.798260869565217,1.4899999999999998,0.488
137,66.28636363636362,62.27272727272727,59.22727272727273,23.136363636363637,6.409090909090909,4.684545454545455,1.5018181818181822,0.475
138,45.178125,43.40625,42.8125,12.4375,5.125,6.38,1.6987500000000002,0.475
139,66.28181818181817,57.68181818181818,56.54545454545455,18.454545454545453,6.681818181818182,3.2795454545454543,1.1390909090909092,0.475
140,56.27692307692307,53.69230769230769,48.26923076923077,20.03846153846154,5.153846153846154,5.022692307692308,1.488076923076923,0.469
141,65.91818181818182,60.90909090909091,55.77272727272727,22.59090909090909,5.818181818181818,4.043636363636364,1.302727272727273,0.451
142,59.77916666666665,54.166666666666664,53.5,19.25,4.875,3.285833333333333,1.2641666666666669,0.451
143,72.46,62.0,65.85,23.15,6.85,4.183,1.267,0.451
144,68.76666666666664,62.142857142857146,57.666666666666664,18.523809523809526,6.333333333333333,4.105714285714286,1.3276190476190475,0.43799999999999994
145,62.77826086956523,57.43478260869565,53.08695652173913,20.434782608695652,5.3478260869565215,6.238695652173914,1.6147826086956523,0.4320000000000001
146,63.37391304347825,56.17391304347826,62.47826086956522,20.956521739130434,6.304347826086956,3.9099999999999997,1.2613043478260868,0.4320000000000001
147,38.25405405405404,40.78378378378378,29.972972972972972,13.64864864864865,4.324324324324325,5.037027027027028,1.5575675675675675,0.414
148,55.219230769230755,53.80769230769231,46.07692307692308,18.846153846153847,5.8076923076923075,5.690000000000001,1.4846153846153844,0.40700000000000003
149,81.44444444444443,75.05555555555556,71.55555555555556,19.555555555555557,6.111111111111111,3.2494444444444444,1.2655555555555555,0.395
150,54.07037037037036,53.7037037037037,45.0,18.51851851851852,6.7407407407407405,4.778148148148147,1.453333333333333,0.617
151,39.247222222222206,40.52777777777778,31.86111111111111,15.277777777777779,4.694444444444445,6.0136111111111115,1.629722222222222,0.605
152,64.96818181818182,63.90909090909091,56.04545454545455,21.954545454545453,7.909090909090909,4.175454545454546,1.3800000000000001,0.599
153,55.48076923076922,57.15384615384615,46.84615384615385,18.384615384615383,6.846153846153846,5.122307692307692,1.5165384615384616,0.586
154,53.85555555555555,47.25925925925926,53.0,15.074074074074074,4.962962962962963,4.524444444444444,1.4137037037037041,0.574
155,51.646428571428565,51.285714285714285,44.714285714285715,19.428571428571427,6.321428571428571,4.860357142857144,1.4410714285714281,0.568
156,57.05199999999998,50.84,56.28,16.92,6.4,4.434,1.4083999999999997,0.556
157,47.32666666666664,52.63333333333333,37.06666666666667,19.3,6.1,7.728000000000001,1.8319999999999999,0.5429999999999999
158,68.80952380952381,68.61904761904762,64.61904761904762,22.571428571428573,7.714285714285714,4.086190476190477,1.4942857142857144,0.537
159,55.42692307692307,57.26923076923077,42.30769230769231,18.807692307692307,7.384615384615385,5.171923076923078,1.439615384615385,0.531
160,59.80833333333333,54.5,53.333333333333336,17.625,6.166666666666667,4.196666666666666,1.2904166666666665,0.525
161,60.23749999999999,57.166666666666664,48.333333333333336,20.375,6.458333333333333,3.730833333333333,1.3041666666666665,0.519
162,59.775,56.458333333333336,50.875,19.416666666666668,6.916666666666667,3.8645833333333335,1.3141666666666667,0.512
163,46.41612903225806,42.483870967741936,45.03225806451613,12.741935483870968,4.67741935483871,5.328064516129033,1.4448387096774193,0.512
164,50.728571428571435,49.0,41.142857142857146,18.142857142857142,5.035714285714286,4.192500000000001,1.3939285714285714,0.503
165,54.95,55.07692307692308,48.46153846153846,19.884615384615383,6.769230769230769,5.131923076923077,1.4703846153846156,0.5
166,62.452173913043474,65.47826086956522,45.43478260869565,17.91304347826087,7.086956521739131,4.850869565217391,1.3973913043478263,0.494
167,55.99615384615384,51.57692307692308,51.42307692307692,14.73076923076923,5.846153846153846,6.5649999999999995,1.5623076923076922,0.488
168,46.68709677419355,45.61290322580645,44.193548387096776,15.258064516129032,5.870967741935484,5.953548387096775,1.6006451612903225,0.481
169,49.51379310344828,48.310344827586206,40.62068965517241,16.310344827586206,5.931034482758621,6.233793103448276,1.673793103448276,0.469
170,49.234482758620686,54.86206896551724,39.724137931034484,16.724137931034484,6.551724137931035,5.910689655172414,1.646551724137931,0.469
171,74.19999999999999,69.5,66.9,22.65,5.5,2.9520000000000004,1.2194999999999998,0.46
172,57.376000000000005,54.84,55.72,20.64,6.84,5.416799999999999,1.4780000000000002,0.457
173,53.87777777777775,52.74074074074074,47.51851851851852,18.185185185185187,6.666666666666667,4.692962962962963,1.4859259259259259,0.438
174,68.53333333333332,64.0,55.476190476190474,20.523809523809526,7.380952380952381,3.7695238095238093,1.207142857142857,0.42
175,66.29999999999998,61.68181818181818,60.40909090909091,21.681818181818183,5.545454545454546,3.1427272727272726,1.3872727272727272,0.42
176,57.81999999999999,52.32,54.2,19.08,6.92,4.3764,1.334,0.42
177,47.77333333333332,48.56666666666667,36.46666666666667,16.9,5.633333333333334,4.956666666666666,1.4123333333333334,0.414
178,51.2392857142857,48.32142857142857,39.892857142857146,14.178571428571429,6.178571428571429,4.288571428571428,1.3746428571428573,0.395
179,59.50416666666664,56.875,55.875,15.166666666666666,6.041666666666667,3.801250000000001,1.3204166666666668,0.389
180,49.79655172413792,53.89655172413793,45.44827586206897,20.79310344827586,6.9655172413793105,5.445172413793103,1.562758620689655,0.64
181,41.14857142857143,40.4,35.05714285714286,15.628571428571428,5.057142857142857,5.31,1.506285714285714,0.586
182,54.82307692307691,54.03846153846154,48.0,20.96153846153846,7.0,5.162692307692309,1.448461538461538,0.586
183,59.72083333333335,55.833333333333336,56.75,20.416666666666668,7.333333333333333,5.102083333333334,1.5220833333333337,0.584
184,58.155999999999985,44.84,57.64,19.8,6.52,4.0448,1.288,0.574
185,46.258064516129025,47.0,40.03225806451613,20.516129032258064,8.32258064516129,6.816774193548387,1.7919354838709678,0.562
186,55.24615384615385,51.0,53.76923076923077,17.73076923076923,7.115384615384615,5.095384615384616,1.4861538461538462,0.5489999999999999
187,56.91200000000001,61.28,48.92,21.88,7.24,6.026800000000001,1.6483999999999996,0.5489999999999999
188,53.29259259259258,52.629629629629626,47.03703703703704,19.296296296296298,6.851851851851852,5.09111111111111,1.6959259259259258,0.537
189,64.61363636363636,64.4090909090909,56.0,20.90909090909091,8.272727272727273,5.076363636363637,1.5790909090909095,0.537
190,69.60952380952382,68.42857142857143,66.47619047619048,21.571428571428573,8.571428571428571,4.775714285714286,1.369047619047619,0.534
191,71.69999999999997,71.6,64.3,25.85,10.3,4.722499999999999,1.4349999999999998,0.531
192,47.11333333333332,49.333333333333336,37.86666666666667,16.6,6.933333333333334,4.621,1.4946666666666668,0.531
193,46.622580645161285,40.83870967741935,48.70967741935484,14.96774193548387,5.32258064516129,4.480645161290322,1.3296774193548386,0.519
194,46.06451612903226,43.806451612903224,44.483870967741936,19.193548387096776,4.903225806451613,4.994516129032258,1.519032258064516,0.519
195,52.82962962962964,53.7037037037037,43.51851851851852,19.703703703703702,6.592592592592593,6.235185185185185,1.6470370370370373,0.5
196,51.275,57.714285714285715,42.535714285714285,17.107142857142858,7.892857142857143,5.970000000000001,1.6903571428571431,0.491
197,65.48636363636363,63.5,63.45454545454545,19.954545454545453,6.909090909090909,4.400909090909091,1.3590909090909091,0.484
198,49.07586206896549,46.827586206896555,48.03448275862069,15.310344827586206,7.379310344827586,5.152758620689655,1.462758620689655,0.481
199,57.02400000000001,58.32,47.48,18.52,7.4,5.179200000000001,1.4424000000000001,0.463
200,52.98888888888888,54.370370370370374,48.111111111111114,17.25925925925926,7.888888888888889,7.163703703703703,1.6470370370370373,0.457
201,46.522580645161284,48.0,39.70967741935484,17.193548387096776,5.806451612903226,5.584193548387097,1.651290322580645,0.451
202,47.70000000000001,47.46666666666667,40.7,18.866666666666667,6.1,5.233333333333333,1.5393333333333332,0.438
203,46.74193548387096,45.483870967741936,42.516129032258064,14.838709677419354,6.870967741935484,4.143548387096774,1.4203225806451611,0.426
204,60.66249999999999,55.583333333333336,54.541666666666664,18.291666666666668,6.583333333333333,6.284583333333334,1.6375,0.426
205,72.10999999999999,71.5,64.5,23.75,7.85,5.0520000000000005,1.4375,0.422
206,59.18333333333331,58.083333333333336,56.541666666666664,20.458333333333332,8.75,4.238750000000001,1.405,0.42
207,49.372413793103455,49.6551724137931,39.793103448275865,18.413793103448278,6.896551724137931,6.54655172413793,1.6631034482758618,0.42
208,53.78518518518517,49.51851851851852,48.629629629629626,17.037037037037038,6.7407407407407405,5.907037037037037,1.4785185185185183,0.42
209,60.62500000000001,53.0,61.5,19.5,6.458333333333333,3.4875000000000007,1.1791666666666665,0.364
210,68.29047619047618,62.23809523809524,70.57142857142857,24.523809523809526,8.142857142857142,3.996666666666666,1.309047619047619,0.642
211,55.26538461538461,56.26923076923077,48.38461538461539,22.46153846153846,7.384615384615385,5.4034615384615385,1.5396153846153846,0.63
212,55.12692307692308,57.88461538461539,47.42307692307692,22.26923076923077,9.307692307692308,5.94923076923077,1.6696153846153847,0.623
213,56.72307692307691,53.15384615384615,60.73076923076923,17.884615384615383,7.5,3.97076923076923,1.3996153846153847,0.599
214,57.516000000000005,51.6,57.56,22.08,7.72,5.5248,1.6968,0.574
215,47.42333333333333,48.0,43.333333333333336,21.0,8.233333333333333,5.400000000000001,1.5259999999999998,0.574
216,75.52631578947368,66.63157894736842,84.94736842105263,21.36842105263158,8.578947368421053,3.551578947368421,1.2642105263157892,0.568
217,68.27142857142856,69.19047619047619,60.476190476190474,25.333333333333332,9.047619047619047,4.898571428571429,1.4638095238095237,0.562
218,47.129999999999995,46.1,39.766666666666666,21.066666666666666,8.033333333333333,4.346666666666667,1.3779999999999997,0.537
219,50.43214285714284,56.607142857142854,42.92857142857143,19.178571428571427,7.785714285714286,10.328928571428571,1.9907142857142859,0.531
220,59.91249999999999,54.583333333333336,66.25,21.625,7.958333333333333,4.9245833333333335,1.415,0.525
221,49.389655172413796,51.03448275862069,41.93103448275862,17.896551724137932,6.758620689655173,6.481379310344828,1.766206896551724,0.512
222,46.254838709677415,44.29032258064516,42.32258064516129,15.161290322580646,7.225806451612903,4.674193548387096,1.5248387096774192,0.494
223,55.30384615384614,47.15384615384615,59.57692307692308,17.0,7.076923076923077,4.632307692307692,1.363846153846154,0.494
224,59.85833333333334,60.416666666666664,50.083333333333336,26.125,8.041666666666666,5.273333333333333,1.4875,0.494
225,49.55862068965517,47.58620689655172,46.41379310344828,19.03448275862069,6.379310344827586,4.98344827586207,1.6479310344827587,0.481
226,40.66571428571427,42.285714285714285,33.31428571428572,13.8,6.371428571428571,6.4471428571428575,1.718,0.481
227,50.91428571428572,54.75,49.07142857142857,21.178571428571427,7.75,5.713928571428573,1.5896428571428576,0.475
228,57.73199999999999,49.92,62.4,20.16,7.68,4.0012,1.2708,0.469
229,50.90714285714286,51.57142857142857,42.92857142857143,17.928571428571427,7.5,5.11642857142857,1.4021428571428571,0.463
230,47.77333333333332,49.0,43.63333333333333,17.566666666666666,7.333333333333333,5.225333333333333,1.4453333333333334,0.463
231,59.83333333333332,61.0,52.583333333333336,21.291666666666668,7.583333333333333,4.7008333333333345,1.5045833333333336,0.463
232,50.6892857142857,50.357142857142854,47.25,19.392857142857142,8.035714285714286,5.531071428571429,1.5210714285714286,0.444
233,37.623684210526314,36.68421052631579,32.71052631578947,12.842105263157896,6.2105263157894735,5.166578947368422,1.4626315789473683,0.438
234,65.77727272727272,68.86363636363636,56.09090909090909,22.545454545454547,8.272727272727273,4.549090909090909,1.3804545454545456,0.4320000000000001
235,57.75199999999998,55.72,54.04,19.72,7.32,4.836799999999999,1.4184,0.42
236,49.551724137931025,45.58620689655172,46.62068965517241,17.275862068965516,6.655172413793103,4.375517241379311,1.3882758620689652,0.414
